% Column 0: Length, m
% Column 1: |B|, Tesla
1.93462308e-002	3.35154948e-002	
1.94236157e-002	3.41383183e-002	
1.95010007e-002	3.47612141e-002	
1.95783856e-002	3.53841785e-002	
1.96557705e-002	3.60072079e-002	
1.97331554e-002	3.66302989e-002	
1.98105404e-002	3.72534485e-002	
1.98879253e-002	3.78766538e-002	
1.99653102e-002	3.84999120e-002	
2.00426951e-002	3.91232207e-002	
2.01200801e-002	3.97465775e-002	
2.01974650e-002	4.03699801e-002	
2.02748499e-002	4.09934264e-002	
2.03522348e-002	4.16169145e-002	
2.04296197e-002	4.22404426e-002	
2.05070047e-002	4.28640089e-002	
2.05843896e-002	4.35868313e-002	
2.06617745e-002	4.43586441e-002	
2.07391594e-002	4.52236109e-002	
2.08165444e-002	4.62731537e-002	
2.08939293e-002	4.73228806e-002	
2.09713142e-002	4.83727797e-002	
2.10486991e-002	4.94228398e-002	
2.11260841e-002	5.04730511e-002	
2.12034690e-002	5.15234042e-002	
2.12808539e-002	5.25738906e-002	
2.13582388e-002	5.36245025e-002	
2.14356237e-002	5.46752327e-002	
2.15130087e-002	5.57260745e-002	
2.15903936e-002	5.67770217e-002	
2.16677785e-002	5.78280685e-002	
2.17451634e-002	5.88792096e-002	
2.18225484e-002	5.99304400e-002	
2.18999333e-002	6.09668664e-002	
2.19773182e-002	6.19683883e-002	
2.20547031e-002	6.29699666e-002	
2.21320881e-002	6.39715987e-002	
2.22094730e-002	6.49732820e-002	
2.22868579e-002	6.59750143e-002	
2.23642428e-002	6.69767934e-002	
2.24416278e-002	6.79786171e-002	
2.25190127e-002	6.89804835e-002	
2.25963976e-002	6.99823908e-002	
2.26737825e-002	7.09985511e-002	
2.27511674e-002	7.23438522e-002	
2.28285524e-002	7.45578345e-002	
2.29059373e-002	7.67724023e-002	
2.29833222e-002	7.89875063e-002	
2.30607071e-002	8.12031027e-002	
2.31380921e-002	8.34191522e-002	
2.32154770e-002	8.56356196e-002	
2.32928619e-002	8.78524733e-002	
2.33702468e-002	9.00696847e-002	
2.34476318e-002	9.22872282e-002	
2.35250167e-002	9.45050803e-002	
2.36024016e-002	9.67232197e-002	
2.36797865e-002	9.89416272e-002	
2.37571714e-002	1.01160285e-001	
2.38345564e-002	1.03379177e-001	
2.39119413e-002	1.05598289e-001	
2.39893262e-002	1.07817607e-001	
2.40667111e-002	1.10037118e-001	
2.41440961e-002	1.12256812e-001	
2.42214810e-002	1.13627810e-001	
2.42988659e-002	1.14350616e-001	
2.43762508e-002	1.15087559e-001	
2.44536358e-002	1.15838370e-001	
2.45310207e-002	1.16602780e-001	
2.46084056e-002	1.18575037e-001	
2.46857905e-002	1.21822050e-001	
2.47631755e-002	1.25086531e-001	
2.48405604e-002	1.28367147e-001	
2.49179453e-002	1.31662692e-001	
2.49953302e-002	1.34972074e-001	
2.50727151e-002	1.38294298e-001	
2.51501001e-002	1.41628460e-001	
2.52274850e-002	1.44973738e-001	
2.53048699e-002	1.48329378e-001	
2.53822548e-002	1.51694694e-001	
2.54596398e-002	1.55069055e-001	
2.55370247e-002	1.58451884e-001	
2.56144096e-002	1.61842649e-001	
2.56917945e-002	1.65240862e-001	
2.57691795e-002	1.68312113e-001	
2.58465644e-002	1.70831032e-001	
2.59239493e-002	1.73373177e-001	
2.60013342e-002	1.75937541e-001	
2.60787191e-002	1.78523167e-001	
2.61561041e-002	1.83664968e-001	
2.62334890e-002	1.89295011e-001	
2.63108739e-002	1.95012136e-001	
2.63882588e-002	2.00808904e-001	
2.64656438e-002	2.06678616e-001	
